location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19,location20,location21,location22,location23,location24,location25,location26,location27,location28,location29,location30,location31,location32,location33,location34,location35,location36,location37,location38,location39,location40,location41,location42,location43,location44,location45,location46,location47,location48,location49,location50,location51,location52,location53,location54,location55,location56,location57,location58,location59,location60,location61,location62,location63,location64,location65,location66,location67,location68,location69,location70,location71,location72,location73,location74,location75,location76,location77,location78,location79,location80,location81,location82,location83,location84,location85,location86,location87,location88,location89,location90,location91,location92,location93,location94,location95,location96,location97,location98,location99,location100,location101,location102,location103,location104,location105,location106,location107,location108,location109,location110,location111,location112,location113,location114,location115,location116,location117,location118,location119,location120,location121,location122,location123
2022-06-21 07:01:00,71.699,67.811,67.964,70.115,68.72,68.873,69.107,68.702,69.296,72.149,70.061,69.773,69.674,69.215,72.599,71.699,70.844,69.404,69.701,,72.356,71.798,70.367,69.476,68.819,68.648,73.148,73.274,70.484,68.387,69.251,69.917,69.908,68.936,68.243,68.981,67.514,67.613,73.445,69.116,68.468,68.909,70.088,70.079,69.332,68.459,68.072,68.477,67.91,72.806,71.699,69.98,67.613,67.19,68.729,69.503,69.764,69.26,68.567,68.63,,69.935,70.007,69.593,69.269,68.378,68.477,68.981,70.025,69.521,68.486,68.153,69.584,68.387,69.62,69.557,69.467,69.764,70.772,71.645,70.961,68.009,67.001,67.748,67.649,69.449,69.935,69.764,71.195,68.162,68.135,69.368,70.115,69.818,74.759,74.957,74.012,70.529,67.109,66.083,68.135,68.999,69.152,,69.359,69.044,70.151,70.655,70.736,,,66.641,66.137,67.541,68.675,,71.6,68.18,69.161,70.502,70.898,
2022-06-21 08:01:00,70.871,66.065,66.605,69.278,67.883,67.766,68.216,67.397,68.396,71.096,69.098,68.693,68.342,68.207,71.933,70.493,70.061,68.621,69.089,,71.852,70.934,69.332,68.225,67.874,67.883,72.59,72.626,69.683,67.325,68.144,69.305,69.35,67.784,67.352,67.352,66.092,66.389,72.32,68.387,67.577,67.766,68.873,69.476,68.27,67.127,66.911,66.281,66.002,72.068,70.781,69.071,66.794,66.2,67.478,68.702,68.27,67.676,66.965,66.686,,68.909,68.63,68.324,67.937,67.397,66.578,67.118,67.811,68.108,67.235,66.578,68.486,67.208,68.045,68.207,67.928,67.847,68.9,70.07,70.016,67.316,66.65,66.911,65.975,67.874,68.144,67.973,69.917,67.253,67.262,68.423,68.522,68.207,74.552,74.318,73.616,69.701,66.389,64.418,66.623,67.712,67.271,,68.162,68.117,68.882,68.351,68.684,,,65.561,64.229,66.902,68.153,,71.015,66.722,67.082,68.387,70.088,
2022-06-21 09:01:00,69.467,64.049,64.868,67.532,65.822,65.822,66.218,66.398,67.361,69.575,67.1,67.118,66.785,66.56,70.646,69.269,68.648,67.064,67.289,,70.331,69.332,67.946,67.271,66.821,67.523,71.123,71.024,68.153,65.849,66.776,67.613,68.009,66.317,66.164,65.84,65.156,65.372,71.33,66.596,65.534,65.948,67.154,67.658,66.551,65.624,65.462,65.201,65.21,70.295,69.188,66.974,65.183,64.427,65.471,66.335,66.272,66.137,65.786,65.723,,67.235,67.046,66.587,66.722,65.741,64.868,65.336,66.254,66.713,66.281,65.786,67.109,65.732,66.677,66.461,66.308,66.803,68.261,69.899,69.476,66.749,65.057,65.363,64.643,65.885,66.326,66.614,69.404,66.173,65.786,66.812,67.478,66.83,74.003,73.706,73.076,69.485,65.129,63.473,65.543,66.326,66.731,,67.523,67.136,68.351,68.423,68.288,,,64.796,63.923,66.029,67.37,,71.339,66.371,66.821,67.766,69.656,
2022-06-21 10:01:00,69.413,64.382,64.976,66.794,65.66,65.516,66.164,66.686,67.424,69.746,66.83,66.461,66.074,66.389,70.52,68.315,67.802,66.623,67.01,,69.305,68.999,67.127,67.046,66.578,67.127,70.898,70.547,67.37,64.805,65.786,66.938,67.352,65.939,65.975,65.894,64.787,65.255,69.899,65.966,64.652,65.462,66.164,66.812,66.047,65.48,65.507,65.147,64.796,70.106,68.567,66.425,64.076,63.977,64.886,66.002,66.182,66.245,65.885,65.363,,66.443,66.092,65.732,65.588,65.471,64.733,65.138,66.389,66.353,66.11,65.75,66.416,65.066,65.75,65.921,65.75,66.659,68.027,69.458,69.314,66.524,65.642,64.895,64.202,65.624,65.993,67.055,69.8,66.227,65.444,66.119,66.353,66.407,73.517,72.302,73.022,69.467,65.156,63.527,64.544,65.696,66.119,,66.56,66.452,67.226,67.73,67.937,,,64.823,63.689,64.841,66.488,,71.051,65.129,65.678,67.541,69.152,
2022-06-21 11:01:00,71.861,68.171,69.26,70.655,69.395,69.683,70.286,69.773,69.629,71.474,70.169,70.115,69.953,70.538,72.761,71.654,71.06,70.169,70.313,,71.708,71.447,70.493,70.079,69.908,69.98,72.473,72.419,70.673,69.143,70.151,70.916,70.79,70.052,70.088,69.89,68.792,69.368,72.626,70.232,69.566,69.386,70.403,70.88,70.223,70.142,69.512,69.539,69.8,71.942,71.438,70.367,68.72,68.387,69.368,69.854,70.484,70.619,70.349,70.331,,69.836,69.359,69.125,69.359,69.233,69.116,70.52,71.276,71.366,70.817,70.331,69.143,68.504,69.197,69.233,69.872,70.457,71.645,72.221,72.68,71.645,70.754,69.26,69.044,70.025,69.422,69.854,71.996,68.711,68.873,69.566,70.376,70.637,74.624,74.318,74.246,72.914,69.404,68.36,68.522,68.567,70.07,,69.8,69.368,70.394,71.483,72.527,,,69.251,68.63,68.81,70.196,,73.319,69.143,69.494,70.907,71.213,
2022-06-21 12:01:00,75.542,74.381,75.587,75.524,75.596,76.109,76.676,74.435,72.113,75.938,76.28,76.532,76.55,77.225,76.595,76.748,77.468,76.532,75.605,,76.253,76.235,76.208,75.02,75.362,74.516,76.397,76.676,76.406,76.136,76.532,76.973,77.243,76.748,76.496,75.668,74.822,75.623,76.964,77.414,77.432,76.964,77.315,77.225,76.919,76.604,75.866,76.595,77.18,76.217,76.91,77.333,76.379,75.677,76.145,76.559,77.495,78.008,77.648,77.63,,75.263,75.299,75.668,76.388,76.415,76.595,77.666,78.71,78.611,77.954,77.549,74.309,74.921,75.578,76.199,77.297,77.54,77.639,77.306,79.142,78.98,77.144,75.92,76.388,77.108,75.812,75.974,76.1,74.885,76.01,76.82,77.549,78.044,77.261,76.892,77.882,78.017,76.118,76.091,75.101,74.84,77.027,,75.434,76.352,76.667,76.865,77.171,,,76.118,76.055,75.974,77.009,,75.641,75.497,76.226,76.64,75.722,
2022-06-21 13:01:00,79.61,80.807,83.039,81.932,82.715,83.237,84.38,80.456,75.812,81.545,83.903,84.146,84.218,85.379,81.671,83.516,85.181,84.119,82.688,,82.211,82.607,82.463,80.438,82.355,80.276,82.166,82.265,83.03,84.353,84.569,84.02,85.181,85.253,84.929,82.877,81.788,82.994,82.688,86.108,85.892,85.244,85.82,84.299,84.803,85.055,83.066,84.011,85.091,81.842,83.723,85.379,85.172,83.849,83.993,84.2,86.378,86.45,86.234,86.09,,82.958,82.328,83.129,84.506,84.704,84.632,86.378,87.665,87.314,86.855,85.766,80.249,82.427,82.481,84.056,85.433,85.316,83.462,82.067,86.63,87.62,85.145,83.507,84.731,85.334,83.678,83.948,80.51,81.914,84.011,84.281,85.712,85.649,79.88,79.889,81.599,83.138,83.525,83.66,82.544,82.013,85.046,,82.967,84.479,83.813,82.121,81.356,,,83.39,83.408,83.579,83.723,,78.503,82.949,83.822,83.192,80.978,
2022-06-21 14:01:00,80.897,83.462,86.972,85.64,87.269,87.611,89.681,84.317,78.836,85.649,90.266,90.113,88.853,90.275,87.287,89.897,92.228,90.302,87.053,,87.638,88.943,89.204,84.326,86.441,83.426,87.647,87.701,89.87,91.931,91.994,90.086,91.355,91.427,90.545,87.431,86.198,87.953,88.79,93.929,94.433,92.228,92.786,90.842,91.679,91.571,89.078,90.302,91.445,88.079,90.554,93.056,93.128,90.761,90.824,90.104,91.94,93.308,93.209,92.948,,90.203,89.492,90.59,92.12,91.886,91.823,92.102,92.705,93.704,93.722,92.966,86.468,90.482,89.96,91.85,92.822,92.669,87.998,86.477,94.298,95.063,91.328,89.78,91.877,93.263,90.77,90.806,86.117,88.979,92.552,92.633,93.596,92.561,81.626,81.689,84.704,89.096,89.636,91.13,89.735,88.178,92.021,,89.51,92.777,90.986,86.468,84.551,,,89.771,90.374,90.032,90.446,,80.636,89.915,90.905,89.474,87.098,
2022-06-21 15:01:00,88.169,93.425,98.069,94.712,96.773,98.186,100.742,92.588,84.38,93.452,99.41,99.842,100.211,100.859,91.958,97.439,100.4,98.528,96.035,,93.083,95.135,95.144,92.021,95.999,91.256,92.813,92.912,96.521,99.581,100.319,97.736,100.445,100.85,100.625,96.863,95.126,97.178,94.757,101.723,101.894,99.923,100.346,98.249,99.392,100.598,97.07,98.996,100.382,94.577,97.295,101.453,101.012,97.988,97.349,98.33,101.894,102.065,102.218,102.389,,97.988,96.746,98.384,99.932,99.059,98.861,100.49,102.623,102.065,102.065,100.949,92.498,97.331,96.503,99.77,100.463,98.897,92.948,90.95,100.364,102.488,97.943,93.353,97.106,98.897,97.187,96.836,90.374,96.584,99.113,99.653,100.823,99.752,84.128,84.74,87.791,92.327,93.659,95.315,95.009,94.676,98.6,,95.567,98.861,95.711,89.69,87.395,,,94.271,95.828,95.648,94.946,,83.057,94.802,95.936,94.262,90.833,
2022-06-21 16:01:00,90.833,97.376,102.038,99.212,100.814,102.542,103.73,94.757,84.938,96.287,104.315,104.522,104.045,105.116,94.172,102.056,104.738,101.984,98.888,,96.575,98.996,97.556,95.972,100.868,95.252,95.954,95.648,100.184,103.847,103.667,101.48,105.089,106.277,106.151,101.102,100.364,102.713,97.484,103.964,104.036,103.523,104.99,102.812,105.152,105.35,101.849,105.179,106.835,95.738,99.014,103.748,103.118,101.084,101.714,103.037,107.258,108.086,107.51,108.752,,99.437,99.023,101.678,103.541,103.757,103.262,105.251,107.843,108.716,108.041,106.898,93.965,99.311,99.689,103.793,105.638,103.001,96.314,93.236,106.466,108.347,103.388,90.833,96.125,99.743,97.565,95.711,87.71,99.707,102.434,104,103.892,102.02,85.397,86.585,90.167,96.035,89.645,94.217,93.92,93.839,98.402,,96.485,99.968,97.286,90.941,89.735,,,92.786,94.757,94.568,94.802,,84.317,92.579,92.471,91.004,86.324,
2022-06-21 17:01:00,94.181,101.894,106.664,103.325,104.738,106.376,107.933,96.728,88.403,99.707,108.131,108.05,107.132,108.185,96.044,101.498,107.474,104.306,99.896,,96.638,98.051,98.159,96.125,102.011,95.684,97.034,96.908,100.85,104.054,104.783,101.66,105.044,108.446,108.086,101.714,99.338,102.956,98.483,106.682,106.484,104.63,104.63,102.047,105.206,106.898,101.804,104.252,107.024,97.097,101.516,105.926,105.197,101.435,100.823,102.371,106.241,107.492,107.87,108.716,,101.192,101.084,103.451,104.333,102.542,100.652,101.516,103.28,104.36,106.007,105.512,94.721,100.661,100.931,104.513,103.748,99.725,90.428,87.395,101.921,104.333,99.761,90.293,94.154,97.196,94.397,95.198,88.43,97.997,102.065,102.785,103.154,100.049,80.861,82.283,87.161,92.615,89.375,92.012,91.841,90.833,95.81,,96.008,100.211,97.547,89.249,87.215,,,90.923,92.597,91.256,90.185,,83.255,91.31,92.111,89.744,86.999,
2022-06-21 18:01:00,97.151,102.866,108.815,106.07,107.375,109.373,111.164,97.583,86.819,101.741,110.552,110.84,109.904,110.255,98.609,109.787,111.02,106.088,101.345,,100.805,104.513,103.991,100.697,107.249,100.148,102.002,100.526,105.044,110.057,108.05,104.522,107.744,109.544,110.957,106.349,104.612,106.907,103.073,110.516,111.254,106.034,105.863,102.911,105.161,106.124,103.298,105.773,107.861,101.228,106.043,110.678,108.176,103.19,100.769,101.048,104.396,104.846,106.439,106.952,,103.649,102.821,104.414,103.505,101.273,99.779,100.967,102.488,103.361,104,103.631,93.749,97.709,98.744,102.659,101.615,98.051,90.635,86.252,98.96,101.48,98.879,97.169,100.796,104.81,100.274,98.654,89.267,95.351,98.231,99.347,98.987,97.286,79.196,79.133,83.426,91.049,94.073,96.863,94.865,93.65,96.107,,,91.967,,85.019,85.091,,,94.388,96.44,95.108,91.409,,75.947,94.217,93.47,91.877,88.952,
2022-06-21 19:01:00,87.836,92.588,98.312,95.117,97.628,99.23,100.031,89.888,79.844,90.815,99.032,98.348,98.114,99.842,,98.078,97.556,,90.464,,,,90.248,90.275,92.795,87.125,,,,,,,,,91.967,88.358,,,,,,,,87.395,89.078,88.808,87.602,88.331,89.231,,,,,,,,,,88.007,87.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 20:01:00,81.185,84.119,89.348,88.772,91.049,92.21,92.957,82.571,,86,92.651,92.723,92.858,92.849,,,90.491,89.699,86.72,,,,,82.292,86.576,82.364,,,,,,,86.729,88.277,87.341,,,85.163,,,90.203,86.828,85.775,84.137,85.802,86.333,85.325,86.864,87.863,,,,86.009,82.544,80.87,81.374,86.621,88.574,88.367,88.718,,,,,,,,,,88.502,88.628,88.457,,,,,,,,,,86.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 21:01:00,80.024,82.148,86.117,85.901,87.017,87.845,89.429,80.699,74.642,83.327,89.276,87.791,87.782,88.052,82.301,86.657,88.448,87.404,84.245,,84.191,84.632,84.407,79.709,82.454,80.177,85.748,84.065,86.162,87.674,88.421,85.019,84.506,85.775,85.514,84.326,83.957,85.487,85.793,88.934,89.744,86.918,85.64,84.29,85.901,86.468,85.541,86.639,88.16,,85.037,88.079,87.503,84.929,83.948,83.75,86.729,88.034,87.755,88.628,,84.632,84.092,85.694,85.676,85.226,85.28,86.396,87.359,87.467,87.116,86.684,,83.399,82.859,84.794,86,84.749,79.466,77.558,85.973,86.639,82.652,,,,,,,,,82.778,83.3,83.291,72.455,,75.38,79.88,,,,,,,,,,,74.597,,,,,,,,,,,,,
2022-06-21 22:01:00,,,80.006,79.439,79.781,81.689,82.337,,,,82.337,81.725,82.49,82.877,79.187,82.598,81.959,,,,81.176,80.528,79.943,,,76.676,,79.907,,,,,,80.483,80.897,79.268,78.989,79.709,81.968,,81.725,79.187,79.304,79.466,80.312,80.672,79.727,80.168,81.329,,,,79.772,77.666,77.432,77.693,80.546,81.257,81.122,80.969,,,,,78.548,77.963,78.008,79.295,80.555,80.906,80.762,80.069,,,,78.593,79.628,77.981,74.957,74.993,81.707,80.861,77.126,,,,,76.496,,,,77.963,78.908,77.27,,71.51,73.481,75.794,,78.818,,,77.333,,75.488,76.586,74.894,72.941,71.996,,,77.756,78.854,77.819,76.622,,,,77.999,77.396,,
2022-06-21 23:01:00,80.114,81.788,82.328,82.868,82.94,82.553,82.292,77.441,74.021,83.075,84.92,83.48,82.211,81.563,82.256,85.082,84.47,81.356,78.575,,84.101,82.679,81.716,76.82,80.15,78.908,84.533,82.958,83.435,82.373,80.438,78.953,80.951,82.589,82.598,80.789,80.33,79.934,84.479,83.291,82.76,80.501,80.636,81.113,81.914,81.869,80.762,80.348,80.564,81.842,81.491,82.76,80.897,79.7,79.385,80.357,82.175,81.869,81.293,80.924,,81.671,79.934,80.564,81.365,80.528,80.132,81.752,82.103,82.004,80.897,79.664,78.323,80.042,79.862,80.87,81.671,80.942,78.764,77.855,81.959,81.347,78.323,82.76,84.515,85.604,84.119,82.643,78.998,78.188,80.663,81.104,81.185,80.699,76.469,75.722,76.289,76.514,82.4,84.155,83.471,82.193,82.427,,78.746,79.601,78.971,77.216,77.333,,,82.922,82.967,83.471,82.283,,73.652,83.381,83.723,82.76,81.626,
2022-06-22 00:01:00,78.008,77.729,78.845,79.151,79.484,78.953,79.079,74.831,71.798,79.799,80.249,80.213,79.403,78.116,79.592,81.176,81.005,78.485,75.875,,81.167,80.141,78.557,74.372,75.326,74.237,80.6,80.249,79.457,79.403,78.782,76.892,75.902,76.235,77.657,76.64,76.397,77.063,80.942,80.447,79.322,78.512,77.738,77.36,77.243,77.828,77.351,77.648,77.738,79.214,79.502,79.754,78.305,77.198,77.153,77.36,77.711,77.891,78.431,78.26,,78.566,78.305,78.413,78.296,77.63,77.27,77.567,78.368,79.232,78.584,78.116,76.163,77.18,77.36,78.017,78.152,77.513,76.658,77.261,79.817,79.016,76.577,,76.199,80.141,79.133,77.864,73.04,75.758,77.135,77.576,77.126,76.82,76.865,76.649,77.162,76.523,,71.15,75.506,76.073,75.56,,75.461,76.325,75.614,74.705,75.146,,,,,70.529,73.733,,73.004,,72.401,75.173,,
2022-06-22 01:01:00,,,,,,,,,,77.378,75.731,,,,77.657,78.44,77.36,74.507,72.869,,78.134,76.982,75.677,72.68,70.961,,,75.956,75.074,75.047,75.38,74.849,74.03,71.897,,,,,76.874,75.11,74.255,73.994,74.12,73.805,,,,,,74.255,74.687,75.119,73.121,71.474,71.798,71.501,71.141,,,,,72.077,72.338,72.698,72.059,71.654,71.375,71.897,72.455,73.031,,,,70.034,70.547,71.015,71.024,71.159,70.97,70.997,72.464,,,,,,,,,,,,71.114,68.855,70.763,,,,,,,,,,,,66.893,,70.493,,,,,,,,69.737,,,,,
2022-06-22 02:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.072,,,,,,,,,,,71.825,72.788,73.031,72.266,72.725,72.464,66.812,,,,,,,,,71.699,72.14,72.833,71.879,73.112,,,,,,,,,71.879,73.004,73.319,73.094,,,70.475,72.905,74.021,70.43,
2022-06-22 03:01:00,,,,,,,,,,,74.039,72.752,,,71.924,75.857,74.948,73.292,72.023,,,73.544,73.589,71.213,69.989,70.664,,,74.462,73.76,72.878,72.185,71.816,68.918,70.187,71.78,67.334,65.615,,70.601,69.944,67.838,67.505,69.044,68.729,68.423,72.455,70.34,,72.203,72.968,70.538,67.109,,,64.445,64.823,,71.483,69.908,,67.361,70.421,68.981,67.991,,,65.741,,,71.852,69.836,,,65.75,,65.183,65.273,66.659,68.54,70.763,72.725,69.881,,,,,,,,,,,64.463,69.359,71.96,74.147,73.535,,,,,,,,,,64.463,66.884,,,,,,,,68.009,,,,,
2022-06-22 04:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 05:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 06:01:00,,,,,,,,,,,,,,,,,,,,,70.637,,,,67.982,68.189,71.033,,69.719,,,69.818,69.197,69.233,,,,,71.222,69.566,70.016,70.367,70.403,71.186,70.655,,,,,69.557,69.728,69.242,68.918,68.486,69.143,69.674,69.809,,,,,,67.244,69.287,68.936,,69.467,69.125,69.656,66.911,,,,,,66.911,68,,68.432,72.32,72.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.766,,,,,
2022-06-22 07:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 08:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 09:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 11:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 12:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 13:01:00,,,79.808,,,79.151,85.496,82.742,76.604,,,,82.508,86.504,,,,76.865,80.492,,,,,76.73,80.438,78.863,,,,,71.888,76.892,79.547,82.58,84.182,83.48,82.517,83.048,,74.876,,,81.338,81.932,86.018,86.315,84.569,84.965,85.451,,72.995,79.115,82.886,82.085,83.462,84.533,85.82,84.74,83.579,84.344,,76.721,82.499,82.841,85.559,85.928,85.307,84.983,83.435,78.737,77.243,77.18,74.84,81.851,81.887,84.407,84.848,84.407,81.482,78.647,80.744,77.855,71.006,,,,67.73,76.667,79.799,83.813,84.02,82.589,83.714,83.957,77.441,76.793,77.126,73.661,67.973,,67.532,73.913,83.354,,80.618,81.122,80.114,79.754,79.133,,,72.203,,70.061,79.268,,75.29,79.367,73.121,66.533,81.113,
2022-06-22 14:01:00,83.309,87.152,90.599,87.872,91.643,93.785,94.208,87.161,81.059,87.035,93.884,94.226,94.316,95.729,87.548,93.02,94.766,93.92,89.996,,89.69,89.987,90.437,87.179,90.221,87.071,88.727,88.682,91.931,93.803,93.11,93.065,92.39,94.901,94.604,92.093,90.293,92.309,91.688,93.92,95.324,94.613,94.154,93.083,94.064,94.388,93.254,93.227,93.929,88.844,91.796,94.487,94.802,92.615,92.723,92.921,95.135,95.765,95.27,94.694,,91.895,91.301,92.957,94.055,93.785,93.659,95.036,95.747,95.315,94.505,93.659,89.519,92.93,91.445,93.398,94.388,93.227,89.006,87.215,94.208,95.684,91.508,91.832,94.163,95.45,92.867,91.958,87.368,88.934,92.012,93.092,93.56,92.678,81.05,82.949,84.38,89.015,90.716,93.758,91.796,91.49,95.756,,89.114,91.931,89.312,85.325,85.217,,,92.201,93.119,92.588,92.084,,80.699,92.264,93.047,91.094,89.402,
2022-06-22 15:01:00,90.509,95.846,100.031,96.827,100.184,100.706,101.363,90.725,81.113,95.351,102.632,101.606,101.651,101.615,94.955,100.742,102.758,102.893,95.657,,95.927,96.899,96.386,84.614,83.228,,95.225,96.035,99.59,101.21,99.833,97.313,95.477,96.08,95.522,89.267,,,99.446,103.658,104.756,101.651,101.228,97.259,97.871,97.592,97.511,,,96.152,99.437,103.28,103.037,100.67,100.139,99.032,99.761,101.012,99.05,97.511,,99.95,98.6,100.931,102.065,100.841,100.364,104.261,104.387,102.722,100.949,98.294,95.261,100.913,99.635,101.606,102.362,101.759,94.235,93.011,103.028,103.505,97.754,97.97,102.119,103.775,100.715,99.473,92.264,96.332,101.075,102.128,102.695,100.319,83.696,86.396,88.835,95.126,97.214,99.491,97.412,98.006,103.271,,99.239,101.804,96.431,92.057,90.383,,,83.948,88.196,96.44,99.374,,82.706,88.529,93.632,98.465,93.155,
2022-06-22 16:01:00,,,,,,,,,,,96.179,95.45,,,96.386,104.801,104.414,100.634,,,100.994,102.416,102.578,93.74,,,100.436,99.617,104.657,106.871,106.853,101.66,102.272,104.387,104.54,101.75,102.83,104.963,103.514,109.49,110.579,108.212,107.393,104.045,106.16,107.744,105.557,105.989,108.149,99.293,102.965,108.869,107.654,105.053,103.775,103.946,108.266,109.598,109.013,108.149,,104.711,103.613,105.323,105.917,105.323,105.062,108.671,110.489,110.372,109.274,108.041,98.654,103.595,104.063,105.593,105.863,102.713,95.153,93.092,105.557,107.096,103.1,88.178,96.917,103.757,102.578,102.218,95.612,101.246,104.738,105.8,105.251,102.641,81.032,82.256,87.287,97.016,91.598,99.23,100.679,100.022,103.64,,98.483,102.686,100.292,93.119,90.581,,,99.329,103.424,102.875,101.732,,82.517,101.498,102.605,101.075,97.07,
2022-06-22 17:01:00,,,,,,,,,,,,,,,,,,,79.835,,,,93.047,91.868,,,88.241,93.344,98.294,102.155,104.963,100.805,94.127,,,,79.214,,95.9,106.412,108.014,105.566,104.495,101.075,,,,,,99.419,103.559,108.716,108.266,105.548,103.433,101.732,101.066,101.075,102.641,,,102.569,102.677,106.376,108.212,106.232,105.071,105.593,106.097,104.477,95.081,,87.566,95.405,100.427,105.287,106.97,104,96.134,84.848,97.709,85.928,70.097,83.921,86.378,,,,,,,100.229,102.299,101.741,79.997,67.964,74.3,,93.722,94.352,91.868,,,,,96.125,95.765,89.492,88.772,,,98.96,102.83,99.293,90.185,,82.364,97.25,99.149,100.373,87.053,
2022-06-22 18:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 19:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 20:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 21:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 22:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 23:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23 01:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.155,68.837,65.921,64.634,66.785,,,,,,,,,,,66.425,69.287,69.584,69.233,71.024,,,,,,,,,69.287,70.106,70.358,69.494,,,63.707,69.539,67.397,58.586,
2022-06-23 02:01:00,41.783,,,42.296,,,,,40.037,43.385,,,,,45.869,,,,,,40.289,,,,,,,,,,,40.37,,,,,,,,,40.523,,,,,,,,,,,,,54.383,55.832,,,,,,,41.999,,,50.045,56.372,56.507,55.436,,,,,52.286,53.024,50.351,,50.288,57.065,55.409,52.979,,,,56.669,56.741,58.415,60.017,59.837,57.56,56.399,53.996,,,,53.861,,,,56.804,57.947,57.668,62.474,61.844,,49.955,,,,,,,57.614,62.357,63.32,64.67,,,50.657,60.467,66.56,59.711,
